Participant_Number;Scene;Timestamp;Time_s;Category;Action;Step
2772;WB_A2_AT;130401_46;1.021145;Experiment;started;0
2772;WB_A2_AT;130424_26;23.81569;5_BarYellow;Incorrect placement;0
