Participant_Number;Scene;Trial;Timestamp;Time_s;Category;Action;Step
109;WD_A2_AT;1;10:19.26;00:01:1025;Experiment;started;0
109;WD_A2_AT;1;10:19.48;00:23:23444;7_BarYellow;Correct placement;n/a
109;WD_A2_AT;1;10:19.48;00:23:23444;Step;completed;0
