Participant_Number;Scene;Trial;Timestamp;Time_s;Category;Action;Step
892;WD_A2_AT;1;10:23.48;00:01:1030;Experiment;started;0
892;WD_A2_AT;1;10:23.55;00:08:8018;7_BarYellow;Correct placement;n/a
892;WD_A2_AT;1;10:23.55;00:08:8018;Step;completed;0
892;WD_A2_AT;1;10:24.04;00:17:17383;7_BarYellow;Correct placement;n/a
892;WD_A2_AT;1;10:24.04;00:17:17383;Step;completed;1
892;WD_A2_AT;1;10:24.18;00:31:31040;7_BarYellow;Correct placement;n/a
892;WD_A2_AT;1;10:24.18;00:31:31040;Step;completed;2
