Participant_Number;Scene;Trial;Timestamp;Time_s;Category;Action;Step
221;WH_A2_AT;8;15:01.39;00:01:1040;Experiment;started;0
221;WH_A2_AT;8;15:01.47;00:08:8521;5_BarYellow;Correct placement;n/a
221;WH_A2_AT;8;15:01.47;00:08:8521;Step;completed;0
221;WH_A2_AT;8;15:01.47;00:08:8521;5_BarYellow;Correct placement;n/a
221;WH_A2_AT;8;15:01.47;00:08:8521;5_BarYellow;Inorrect placement;n/a
