Participant_Number;Scene;Timestamp;Time_s;Category;Action;Step
2931;WA_A2_AT;124958_99;1.020186;Experiment;started;0
2931;WA_A2_AT;125003_50;5.520849;5_BarYellow;Incorrect placement;0
2931;WA_A2_AT;125008_54;10.56712;5_BarYellow;Incorrect placement;0
2931;WA_A2_AT;125013_65;15.68024;5_BarYellow;Incorrect placement;0
