Participant_Number;Scene;Trial;Timestamp;Time_s;Category;Action;Step
905;WH_A2_AT;8;15:21.36;00:01:1021;Experiment;started;0
905;WH_A2_AT;8;15:21.42;00:07:7933;Step;completed;0
905;WH_A2_AT;8;15:21.43;00:08:8234;8_BarYellow;Inorrect placement;n/a
