Participant_Number;Scene;Trial;Timestamp;Time_s;Category;Action;Step
173;WC_A2_AT;1;10:13.46;00:01:1029;Experiment;started;0
173;WC_A2_AT;1;10:13.53;00:07:7530;3_ BarYellow;Correct placement;n/a
173;WC_A2_AT;1;10:13.53;00:07:7530;Step;completed;0
173;WC_A2_AT;1;10:14.00;00:14:14518;3_ BarYellow;Correct placement;n/a
173;WC_A2_AT;1;10:14.00;00:14:14518;Step;completed;1
