Participant_Number;Scene;Trial;Timestamp;Time_s;Category;Action;Step
739;WH_A2_AT;8;15:17.56;00:01:1030;Experiment;started;0
739;WH_A2_AT;8;15:18.05;00:10:10474;Step;completed;0
739;WH_A2_AT;8;15:18.05;00:10:10784;8_BarYellow;Inorrect placement;n/a
